Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
Dark Helmet,Lager - Schwarzbier,Westbrook Brewing Co.,2,46,34,2,0,2,30,14,109,3.8,3.9,4.2,4.3,5
Krombacher Dark,Lager - Schwarzbier,Krombacher Brauerei,3,34,36,1,0,1,24,8,88,3.375,3.90625,3.59375,3.65625,16
Einbecker Schwarzbier,Lager - Schwarzbier,Einbecker Brauhaus AG,6,56,59,13,0,26,47,5,131,3.640244,3.746951,3.67378,3.789634,164
S1nist0r Black Ale,Lager - Schwarzbier,10 Barrel Brewing Co.,10,47,31,15,0,12,31,12,79,3.548387,3.806452,3.612903,3.758065,31
Schwarzbier,Lager - Schwarzbier,Gordon Biersch Brewery Restaurant,0,40,54,7,1,4,11,15,107,3.634615,3.852564,3.762821,3.884615,78
Black Thunder,Lager - Schwarzbier,Austin Beerworks,4,61,47,9,0,6,41,4,127,3.75,4,3.75,3.75,2
BREWtality - Espresso Black Bier,Lager - Schwarzbier,Midnight Sun Brewing Co.,40,143,92,19,0,22,39,13,214,4.347826,4.086957,4.23913,4.043478,23
Sustenance Black Beer - Bourbon Barrel-Aged,Lager - Schwarzbier,Short's Brewing Company,126,28,67,23,0,17,18,31,159,3.955224,3.940299,3.947761,3.955224,67
Sustenance Black Bier,Lager - Schwarzbier,Short's Brewing Company,22,89,71,27,0,21,70,30,119,3.715278,3.833333,3.784722,3.805556,72
Dark Helmet Imperial Schwarzbier,Lager - Schwarzbier,The Brew Kettle Taproom & Smokehouse / Production Works,28,48,96,19,0,22,34,23,140,3.553571,3.785714,3.642857,3.607143,28
Zeitgeist,Lager - Schwarzbier,BrewDog,9,70,67,20,1,21,46,14,123,3.616667,3.708333,3.633333,3.741667,60
LA-31 Bière Noire,Lager - Schwarzbier,Bayou Teche Brewery,7,41,46,16,0,14,27,5,90,3.916667,3.5,3.5,3.333333,6
Black Radish Dark Lager,Lager - Schwarzbier,Weeping Radish Eco Farm & Brewery,5,52,47,11,0,11,28,6,113,3.37234,3.680851,3.531915,3.531915,47
Das Schwarze,Lager - Schwarzbier,Dinkelacker-Schwabenbraeu AG,2,45,68,8,0,11,36,5,134,3.631579,3.868421,3.710526,3.894737,19
Monteith's Black,Lager - Schwarzbier,Monteith's Brewing Co.,7,40,61,8,0,4,17,8,108,3.368421,3.666667,3.54386,3.631579,57
Miner Mishap,Lager - Schwarzbier,Choc Beer Co. / Pete's Place,13,58,82,14,0,5,29,15,121,3.476471,3.711765,3.494118,3.541176,85
Saranac Black Lager,Lager - Schwarzbier,Matt Brewing Company,9,52,50,5,0,5,53,4,103,3.295455,3.606061,3.378788,3.545455,66
Herold Bohemian Black Lager,Lager - Schwarzbier,Pivovar Herold,9,71,71,17,0,27,43,23,128,3.89011,4.071429,4.005495,4.071429,91
Samuel Adams Boston LagerBoston Beer Company (Samuel Adams),Lager - Vienna,Boston Beer Company (Samuel Adams),4,41,33,10,0,7,54,7,83,3.663358,3.886476,3.872415,4.044251,2418
Eliot Ness,Lager - Vienna,Great Lakes Brewing Company,9,39,44,12,0,22,42,5,78,3.883918,4.117291,4.143289,4.20919,827
Dos Equis Ambar,Lager - Vienna,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",3,28,53,11,3,10,57,16,94,2.884164,3.279326,3.08871,3.35044,682
Vienna Lager,Lager - Vienna,Devils Backbone Brewing Company,2,31,31,8,0,4,44,3,67,3.863636,4,4.090909,4.181818,11
Vienna Style Lager,Lager - Vienna,Sierra Nevada Brewing Co.,4,41,62,20,0,23,66,23,103,3.5,3.7,3.8,3.8,5
Red Lager,Lager - Vienna,Jacob Leinenkugel Brewing Company,7,42,28,4,0,6,65,7,80,3.037383,3.439252,3.15109,3.323988,321
Victoria,Lager - Vienna,Grupo Modelo S.A. de C.V.,5,9,23,7,0,4,14,8,54,2.825843,3.157303,3.011236,3.224719,89
Schell's FireBrick,Lager - Vienna,August Schell Brewing Company,8,42,40,12,0,10,55,16,85,3.453488,3.769767,3.669767,3.834884,215
Penn Pilsner,Lager - Vienna,Pennsylvania Brewing Company,4,31,39,9,0,10,45,2,88,3.471111,3.66,3.66,3.806667,225
Special Amber,Lager - Vienna,Sprecher Brewing Company,7,51,57,23,0,28,71,12,90,3.458861,3.693038,3.594937,3.737342,158
Indio,Lager - Vienna,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",4,8,40,8,4,6,8,1,58,3.242857,3.542857,3.371429,3.757143,35
Schild Brau Amber,Lager - Vienna,Millstream Brewing Company,13,37,72,19,4,12,48,5,117,3.442982,3.574561,3.570175,3.714912,114
Big Bark Amber Lager,Lager - Vienna,Live Oak Brewing Company,11,35,31,13,1,9,56,5,91,3.525641,3.769231,3.628205,3.705128,39
Saranac Season's Best - Nut Brown Lager,Lager - Vienna,Matt Brewing Company,9,46,54,9,1,10,51,12,130,3.389503,3.698895,3.51105,3.588398,181
Dynamo Copper Lager,Lager - Vienna,Metropolitan Brewing,8,40,57,11,4,15,55,6,112,3.625,3.808333,3.75,3.991667,60
Rusty Chain,Lager - Vienna,Flying Bison Brewing Company,7,38,53,9,0,5,48,7,80,3.25,3.5625,3.625,3.625,8
The Raven Special Lager,Lager - Vienna,B.W. Beer Works USA,7,26,54,17,1,18,37,11,92,3.370968,3.387097,3.532258,3.629032,62
Jenny Lake Lager,Lager - Vienna,Snake River Brewing Company & Brewpub,8,35,78,11,3,16,53,2,134,3.690789,3.796053,3.796053,3.967105,76
The 1906 Reserva Especial,Lager - Vienna,"Hijos De Rivera, S.A.",9,34,47,10,3,10,61,7,88,2.825,3.25,2.9,2.9,20
Pietra (Amber),Lager - Vienna,Brasserie Pietra,18,26,51,19,0,9,57,5,126,3.416667,3.5,3.583333,3.541667,12
Mac Queen's Nessie,Lager - Vienna,Brauerei Schloss Eggenberg,46,28,66,32,2,30,44,21,113,3.252577,3.319588,3.237113,3.293814,97
Wild Hop Organic Amber LagerGreen Valley Brewing Company (Crooked Creek),Lager - Vienna,Green Valley Brewing Company (Crooked Creek),8,48,34,20,0,12,63,4,58,3.014493,3.315217,3.039855,3.228261,138
Oktoberfest,Lager - Vienna,Hinterland Brewery Restaurant,16,70,35,26,2,22,91,4,112,3.758621,3.758621,3.862069,3.965517,29
Menabrea Ambrata,Lager - Vienna,Birra Menabrea SpA,4,27,58,13,0,12,36,3,108,3.25,3.75,2.875,3.375,4
Ybor Gold Amber Lager,Lager - Vienna,Florida Beer Company,2,28,37,13,5,9,43,5,73,3.161765,3.242647,3.323529,3.448529,68
Bohemia Oscura,Lager - Vienna,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",11,24,50,11,0,17,25,2,107,3.176471,3.588235,3.617647,3.735294,17
Saranac Winter Lager,Lager - Vienna,Matt Brewing Company,3,30,62,1,0,2,41,14,102,3.434426,3.786885,3.45082,3.704918,61
Danish Red Lager,Lager - Vienna,Figueroa Mountain Brewing Co.,8,27,51,15,0,17,38,2,88,3.666667,3.5,3.833333,3.666667,3
Shiner Bavarian Style Amber,Lager - Vienna,Spoetzl Brewery,7,55,49,12,5,14,80,5,100,3.4,3.7,3.515385,3.646154,65
Left Coast Una Mas Amber Lager,Lager - Vienna,Left Coast Brewing Company,11,30,58,16,0,11,42,6,98,3.416667,3.916667,3.333333,3.5,6
Vienna Red Lager,Lager - Vienna,Iron Hill Brewery & Restaurant,4,39,59,12,0,11,53,7,102,3.270833,3.666667,3.666667,3.770833,24
Vienna-Style Amber Lager,Lager - Vienna,Tommyknocker Brewery,10,33,70,29,1,30,46,8,84,3.055556,3.777778,3,3.166667,9
Red Stallion,Lager - Vienna,Crescent City Brewhouse,6,27,14,9,0,8,31,3,51,3.09375,3.6875,3.5,3.53125,16
Fat Cat Lager,Lager - Vienna,The Fat Cat Beer Company,5,22,49,33,0,27,25,4,67,2.871795,3.371795,3.089744,3.333333,39
P.J.W. Copper Lager,Lager - Vienna,Victory Brewing Company,1,13,22,7,0,5,22,2,39,2.875,3.75,3.875,3.75,4
Tuborg Classic,Lager - Vienna,Tuborgs Bryggerier A/S,8,25,10,2,1,2,31,2,34,2.5,2.928571,2.714286,3.178571,14
Trailhead,Lager - Vienna,Wellington County Brewery,6,44,48,19,3,20,63,1,71,2.94186,3.104651,2.813953,3.093023,43
Faro,Lambic - Faro,Brasserie Cantillon,6,17,92,85,0,37,21,21,44,3.875,3.875,3.916667,3.916667,24
Chapeau Faro Lambic,Lambic - Faro,Brouwerij De Troch,13,7,178,132,0,76,9,2,40,3.375,3.548611,3.416667,3.277778,72
Girardin Faro 1882,Lambic - Faro,Brouwerij Girardin,5,10,132,103,0,50,17,27,64,3.72,3.94,3.64,3.74,25
Faro Boon,Lambic - Faro,Brouwerij Boon,3,5,101,67,0,39,9,0,22,3.25,3.333333,3.333333,3.416667,6
Faro,Lambic - Faro,Brouwerij Timmermans-John Martin N.V.,2,2,89,79,1,54,7,5,26,3.6,3.9,3.8,3.7,5
Mort Subite Faro,Lambic - Faro,Brouwerij Mort Subite,4,1,38,21,0,7,1,0,15,3.5,3.642857,3.642857,4.071429,7
St. Louis Premium Faro,Lambic - Faro,Brouwerij Van Honsebrouck N.V.,1,1,34,30,1,10,1,0,11,3.4375,3.625,3.5,3.3125,8
Tilquin Faro,Lambic - Faro,Gueuzerie Tilquin,1,2,19,18,0,16,3,0,2,3.25,3,3.25,3,2
De Cam Faro,Lambic - Faro,De Cam Geuzestekerij,0,0,0,0,0,0,0,0,0,3,3,4,3.5,1
Fou' Foune,Lambic - Fruit,Brasserie Cantillon,2,4,66,112,1,107,16,1,5,4.445848,4.191336,4.453069,4.34657,277
Framboise,Lambic - Fruit,Brouwerij Lindemans,13,5,174,91,0,125,10,9,23,4.062569,4.095238,3.987265,3.843854,903
Kriek 100% Lambic,Lambic - Fruit,Brasserie Cantillon,5,2,42,98,0,98,16,17,10,4.160112,4.157303,4.253745,3.996255,534
Rosé De Gambrinus,Lambic - Fruit,Brasserie Cantillon,3,6,118,117,0,104,17,3,14,4.155694,4.109431,4.170819,4.009786,562
Saint Lamvinus,Lambic - Fruit,Brasserie Cantillon,13,5,101,143,3,121,13,4,16,4.296143,4.282369,4.46832,4.373278,363
Lou Pepe - Kriek,Lambic - Fruit,Brasserie Cantillon,4,2,44,96,0,74,7,5,13,4.316206,4.357708,4.462451,4.320158,253
Vigneronne,Lambic - Fruit,Brasserie Cantillon,7,10,103,143,3,145,22,3,26,4.168182,3.888636,4.277273,4.134091,220
Lou Pepe - Framboise,Lambic - Fruit,Brasserie Cantillon,6,4,80,98,1,77,5,3,8,4.423077,4.153846,4.115385,4,13
Kriek,Lambic - Fruit,Brouwerij Lindemans,10,3,87,89,0,102,7,9,13,3.920382,4.031847,3.915074,3.83758,471
Oude Kriek,Lambic - Fruit,Brouwerij Drie Fonteinen,11,4,66,135,1,113,15,9,14,4.15991,4.087838,4.216216,4.123874,222
Pêche,Lambic - Fruit,Brouwerij Lindemans,9,1,73,43,0,96,1,0,11,3.929612,3.831311,4.01335,3.958738,412
Hommage,Lambic - Fruit,Brouwerij Drie Fonteinen,3,5,88,103,0,102,14,1,9,4.33908,4.218391,4.494253,4.390805,87
Schaarbeekse Kriek,Lambic - Fruit,Brouwerij Drie Fonteinen,8,2,52,116,0,100,18,7,13,4.349727,4.215847,4.387978,4.363388,183
Mamouche,Lambic - Fruit,Brasserie Cantillon,5,10,16,90,0,44,78,26,4,4.050633,4.120253,4.044304,4,79
Blåbær Lambik,Lambic - Fruit,Brasserie Cantillon,6,5,99,119,0,113,12,0,8,4.528846,4.644231,4.628205,4.628205,156
Pomme (Apple),Lambic - Fruit,Brouwerij Lindemans,8,6,159,185,3,136,7,2,20,3.777778,3.682796,3.709677,3.65233,279
Oud Beersel Oude Kriek Vieille,Lambic - Fruit,Brouwerij Oud Beersel,6,4,29,102,0,81,12,15,8,4.160643,4.293173,4.184739,4.12249,249
Framboos,Lambic - Fruit,Brouwerij Drie Fonteinen,4,4,97,95,0,94,8,0,8,4.7,4.5,4.75,4.7,10
Oude Kriek,Lambic - Fruit,Hanssens Artisanaal bvba,9,0,36,157,0,91,6,5,8,4.01378,3.905512,4.122047,3.923228,254
Coolship Red,Lambic - Fruit,Allagash Brewing Company,7,2,74,113,1,83,10,3,10,4.339286,4.214286,4.375,4.428571,28
Cassis,Lambic - Fruit,Brouwerij Lindemans,8,4,125,118,0,111,10,0,9,3.917508,4.060606,3.922559,3.781145,297
Boon Kriek,Lambic - Fruit,Brouwerij Boon,12,2,52,76,0,95,0,4,20,3.680723,3.936747,3.51506,3.683735,166
Boon Oude Kriek Mariage Parfait,Lambic - Fruit,Brouwerij Boon,11,8,69,109,0,104,8,10,13,4.110294,4.213235,4.183824,4.183824,68
Oudbeitje,Lambic - Fruit,Hanssens Artisanaal bvba,12,9,70,188,7,119,14,7,21,3.852041,3.47449,3.818878,3.584184,196
Boon Framboise,Lambic - Fruit,Brouwerij Boon,7,1,112,94,1,94,12,5,22,3.791667,3.714744,3.746795,3.724359,156
Peach,Lambic - Fruit,Upland Brewing Company,11,0,70,185,4,147,11,7,39,3.90625,3.6625,3.8375,3.93125,80
Blackberry,Lambic - Fruit,Upland Brewing Company,11,1,103,219,0,117,5,5,3,3.992857,4.007143,4.121429,4.092857,70
Strawberry Lambic,Lambic - Fruit,Upland Brewing Company,6,5,65,227,1,145,11,0,13,3.782353,3.641176,3.847059,3.947059,85
Persimmon Lambic,Lambic - Fruit,Upland Brewing Company,5,10,69,233,0,117,4,3,12,4.117647,3.921569,4.245098,4.284314,51
Oud Beersel Framboise,Lambic - Fruit,Brouwerij Oud Beersel,8,12,148,123,2,124,25,10,22,3.848921,3.820144,3.78777,3.827338,139
Spontanframboos,Lambic - Fruit,Mikkeller ApS,14,7,104,138,4,96,10,10,20,3.625,4.25,3.875,3.75,4
Cherry,Lambic - Fruit,Upland Brewing Company,6,3,56,173,0,119,7,8,36,3.877049,3.778689,3.844262,3.827869,61
Mort Subite Kriek,Lambic - Fruit,Brouwerij Mort Subite,6,1,68,70,0,70,6,0,4,3.525,3.845,3.535,3.585,100
St. Louis Premium Framboise,Lambic - Fruit,Brouwerij Van Honsebrouck N.V.,8,7,159,84,0,115,9,4,17,3.675676,3.743243,3.513514,3.581081,37
Coolship Cerise,Lambic - Fruit,Allagash Brewing Company,16,2,44,197,0,115,18,22,18,4.3125,3.9375,4.3125,4.25,8
Experimental Raspberry,Lambic - Fruit,Hanssens Artisanaal bvba,15,3,119,241,5,138,15,7,23,3.671429,3.392857,3.35,3.028571,70
Experimental Cassis,Lambic - Fruit,Hanssens Artisanaal bvba,7,6,68,182,0,97,5,3,2,3.75,3.613636,3.772727,3.598485,66
Strawberry Lambicus,Lambic - Fruit,Brouwerij Timmermans-John Martin N.V.,6,8,67,57,0,94,25,5,21,3.1875,3.46875,2.78125,2.875,32
Framboise Lambicus,Lambic - Fruit,Brouwerij Timmermans-John Martin N.V.,10,5,187,90,0,121,9,2,27,3.194915,3.618644,3,3.118644,59
Scarenbecca Kriek,Lambic - Fruit,Hanssens Artisanaal bvba,12,3,48,170,0,105,12,6,14,4.151163,3.767442,4.104651,3.906977,43
Belle Vue Kriek,Lambic - Fruit,Brasserie Belle-Vue,3,5,71,44,0,62,7,0,3,3.592742,3.891129,3.46371,3.455645,124
Chez Monieux,Lambic - Fruit,Alpine Beer Company,6,0,43,134,0,85,7,7,11,3.969388,3.785714,4.05102,4.071429,49
Gueuze 100% Lambic,Lambic - Gueuze,Brasserie Cantillon,9,14,53,149,1,78,25,7,9,4.275904,4.126506,4.387952,4.257831,415
Oude Geuze,Lambic - Gueuze,Brouwerij Drie Fonteinen,9,10,50,206,2,112,24,8,19,4.305208,4.223958,4.3375,4.267708,480
Oude Gueuze Tilquin à L'Ancienne,Lambic - Gueuze,Gueuzerie Tilquin,18,17,74,198,0,114,23,7,20,4.145161,4.048387,4.215054,4.204301,93
Duck Duck Gooze,Lambic - Gueuze,The Lost Abbey,5,5,48,137,0,65,10,1,9,4.412088,4.247253,4.57967,4.538462,182
Oude Gueuze,Lambic - Gueuze,Hanssens Artisanaal bvba,15,8,77,197,3,117,17,9,23,4.202186,4.019126,4.255464,4.106557,366
Lou Pepe - Gueuze,Lambic - Gueuze,Brasserie Cantillon,3,3,34,116,1,54,6,2,5,4.335938,4.113281,4.378906,4.40625,128
Girardin Gueuze 1882 (Black Label),Lambic - Gueuze,Brouwerij Girardin,4,13,45,169,0,98,22,10,11,4.28355,4.176407,4.366883,4.257576,462
Boon Oude Geuze Mariage Parfait,Lambic - Gueuze,Brouwerij Boon,7,8,80,169,1,103,23,13,18,4.173423,4.092342,4.087838,4.101351,222
St. Louis Gueuze Fond Tradition,Lambic - Gueuze,Brouwerij Van Honsebrouck N.V.,9,14,67,178,0,117,32,11,13,3.9,3.858974,3.912821,3.905128,195
Oud Beersel Oude Geuze Vieille,Lambic - Gueuze,Brouwerij Oud Beersel,16,12,64,183,0,87,21,7,14,4.057751,4.066869,3.987842,4.042553,329
Coolship Resurgam,Lambic - Gueuze,Allagash Brewing Company,13,22,68,185,0,127,22,11,18,4.333333,4.333333,4.333333,4.5,3
Oude Geuze Boon,Lambic - Gueuze,Brouwerij Boon,6,20,50,145,2,93,20,11,19,3.866438,4.030822,3.80137,3.821918,146
Gueuze Tilquin (Draught Version),Lambic - Gueuze,Gueuzerie Tilquin,16,9,29,136,1,62,13,5,4,4.148649,3.824324,4.108108,4.067568,37
Doesjel,Lambic - Gueuze,Brouwerij Drie Fonteinen,4,14,53,160,0,80,26,5,28,4.087302,3.702381,3.97619,3.904762,126
Sour Reserve,Lambic - Gueuze,Upland Brewing Company,5,6,74,284,8,141,15,15,38,4.269231,3.615385,4.269231,4.153846,13
Gueuze,Lambic - Gueuze,Brouwerij Lindemans,7,8,131,183,0,97,24,3,24,3.640805,3.747126,3.617816,3.649425,174
Mort Subite Gueuze,Lambic - Gueuze,Brouwerij Mort Subite,6,3,86,95,0,60,9,5,14,3.5,3.745455,3.363636,3.527273,110
Oude Geuze De Cam,Lambic - Gueuze,De Cam Geuzestekerij,9,11,62,229,1,115,38,10,19,4.276786,4.142857,4.401786,4.3125,56
Belle Vue Gueuze,Lambic - Gueuze,Brasserie Belle-Vue,4,10,91,101,3,44,18,4,41,3.146341,3.390244,2.963415,3.170732,41
De Troch Oude Gueuze,Lambic - Gueuze,Brouwerij De Troch,5,14,49,200,7,96,8,14,30,4.75,4.25,4.75,4.75,2
Girardin Gueuze 1882 (White Label),Lambic - Gueuze,Brouwerij Girardin,4,14,83,163,0,88,27,14,18,3.870968,4.016129,4.016129,4,31
Brabantiae,Lambic - Gueuze,Brasserie Cantillon,5,18,29,169,0,80,11,2,7,4.095238,4.095238,4.309524,4.166667,21
Mort Subite Oude Gueuze,Lambic - Gueuze,Brouwerij Mort Subite,10,9,82,159,1,92,6,7,33,3.769231,3.884615,3.846154,3.653846,13
Reuss,Lambic - Gueuze,Brouwerij Kerkom,7,15,16,75,2,18,21,0,18,3.25,3.25,3.5,3.75,2
Chapeau Gueuze Lambic,Lambic - Gueuze,Brouwerij De Troch,6,1,69,69,0,52,3,0,10,2.772727,3.090909,2.590909,2.545455,11
Iris,Lambic - Traditional,Brasserie Cantillon,16,90,59,191,4,123,100,17,56,4.197832,4.039295,4.226287,4.093496,369
Bruocsella (1900) Grand Cru,Lambic - Traditional,Brasserie Cantillon,6,13,40,122,0,58,16,6,11,4.047325,3.744856,3.936214,3.886831,243
The 50 Degrees North-4 Degrees East,Lambic - Traditional,Brasserie Cantillon,29,17,62,106,0,66,25,5,15,4.310606,4.068182,4.295455,4.234848,66
Oude Lambiek De Cam,Lambic - Traditional,De Cam Geuzestekerij,11,16,61,213,2,94,23,7,21,4.328125,3.96875,4.351562,4.390625,64
Lambic,Lambic - Traditional,Brasserie Cantillon,2,9,18,107,0,34,14,12,14,4.076923,3.942308,4.211538,4.134615,26
Tuverbol,Lambic - Traditional,Café-Brouwerij Loterbol,40,19,48,157,0,91,30,15,24,4.163043,3.923913,3.880435,3.836957,46
Divina,Lambic - Traditional,Panil,2,3,39,92,1,58,5,9,13,3.625,3.625,3.75,3.875,4
Lambiek Oud Beersel,Lambic - Traditional,Brouwerij Oud Beersel,0,8,18,87,2,39,9,2,10,4.333333,3.833333,4.333333,4.166667,3
Boon Oude Lambic,Lambic - Traditional,Brouwerij Boon,2,5,20,48,0,25,7,5,5,4.5,4,4.5,4.5,1
Lambiek (1 Year Old),Lambic - Traditional,Brouwerij Drie Fonteinen,2,0,6,39,0,12,2,6,2,3.954545,3.909091,4.045455,4.136364,11
Jonge Lambik,Lambic - Traditional,Brouwerij Drie Fonteinen,0,2,5,33,0,14,4,2,3,5,4,4,4.5,1
Oude Lambik,Lambic - Traditional,Brouwerij Drie Fonteinen,2,1,5,22,0,9,1,2,1,5,4.5,4.5,4.5,1
Lambik (1 Year Old Unblended),Lambic - Traditional,Brouwerij Girardin,3,1,24,56,0,31,4,6,7,4,4,4.375,4,4
Vesterbro Spontanale,Lambic - Traditional,Mikkeller ApS,0,0,2,10,0,2,0,0,1,3.857143,3.928571,3.857143,3.892857,14
Lambiek De Cam,Lambic - Traditional,De Cam Geuzestekerij,2,3,9,27,0,17,6,0,2,4.5,3,4.5,4.5,1
Boon Lambiek,Lambic - Traditional,Brouwerij Boon,0,0,3,19,0,4,2,2,4,4.25,4.25,4.25,4.125,4
Lambik (2 Year Old Unblended),Lambic - Traditional,Brouwerij Girardin,2,12,21,48,0,24,15,2,9,4.5,4.625,4.875,5,4
Jonge Lambiek,Lambic - Traditional,Brouwerij Girardin,0,3,14,32,4,21,3,5,4,4,3.6,4.1,3.9,5
Oude Lambik,Lambic - Traditional,Brouwerij Lindemans,0,1,6,17,0,14,0,4,0,4.25,4,4,4,2
De Troch Jonge Lambik,Lambic - Traditional,Brouwerij De Troch,1,0,0,5,0,0,0,0,0,4,4,4.5,4.5,1
Lambik (3 Year Old Unblended),Lambic - Traditional,Brouwerij Girardin,0,2,4,17,0,5,1,4,5,3.666667,3.666667,4.5,4.166667,3
Mort Subite Blonde Lambic,Lambic - Traditional,Brouwerij Mort Subite,0,4,4,11,0,4,6,0,0,4,4.5,4,4,1
Oud,Lambic - Traditional,Brouwerij Bockor N.V.,1,1,11,34,0,19,2,1,7,4,3.25,3.75,3.25,2
Tilquin Jonge Lambic,Lambic - Traditional,Gueuzerie Tilquin,1,1,5,5,0,5,2,0,0,4.25,3.75,4,3.75,2
O'Doul's,Low Alcohol Beer,Anheuser-Busch,24,20,12,8,3,1,41,6,62,2.241007,2.489209,2.28777,2.528777,139
O'Doul's Amber,Low Alcohol Beer,Anheuser-Busch,34,33,57,17,3,14,57,4,94,2.313725,2.941176,2.338235,2.441176,102
Kaliber,Low Alcohol Beer,Guinness Ltd.,15,17,26,7,0,9,21,2,47,2.524691,3.037037,2.462963,2.555556,81
Sharp's,Low Alcohol Beer,Miller Brewing Co.,15,5,15,2,0,4,5,1,44,1.743243,2.067568,1.837838,1.945946,37
St. Pauli N. A.,Low Alcohol Beer,St. Pauli Brauerei C.L. Wilh. Brandt Gmbh & Co.,18,16,16,7,4,2,34,4,50,2.342105,2.991228,2.254386,2.412281,57
Buckler Non-Alcoholic Brew,Low Alcohol Beer,Heineken Nederland B.V.,15,31,24,6,3,6,47,7,56,3,2.5,2.5,3,1
Erdinger Weissbier Alkoholfrei (Non-Alcoholic),Low Alcohol Beer,Erdinger Weissbräu,27,38,46,12,3,14,77,21,90,2.640625,3.640625,2.6875,2.671875,32
Nanny State,Low Alcohol Beer,BrewDog,37,118,48,57,2,89,146,15,89,3.655172,3.775862,2.62069,3.034483,29
Beck's Non-Alcoholic,Low Alcohol Beer,Brauerei Beck & Co.,34,23,24,6,4,6,48,6,59,2.234375,3.03125,2.09375,2.15625,32
Busch NA,Low Alcohol Beer,Anheuser-Busch,20,9,5,4,1,1,13,0,40,2.25,2.705882,2.426471,2.455882,34
Clausthaler Golden Amber,Low Alcohol Beer,Binding-Brauerei AG,29,40,65,16,0,13,70,4,81,3.178571,3.738095,3.309524,3.392857,42
Drive,Low Alcohol Beer,Bitburger Brauerei,30,36,15,10,0,5,48,7,40,2.631579,3.105263,2.789474,2.736842,19
Warsteiner Premium Fresh,Low Alcohol Beer,Warsteiner Brauerei,17,46,18,15,2,5,65,2,57,2.451613,2.66129,2.387097,2.580645,31
Old Milwaukee Non Alcoholic,Low Alcohol Beer,Pabst Brewing Company,20,14,17,4,0,1,15,1,44,2.209677,2.709677,2.306452,2.629032,31
Hefe-Weissbier Alkoholfrei,Low Alcohol Beer,Paulaner Brauerei GmbH & Co. KG,11,6,8,17,0,25,7,2,28,3.3,3.7,2.7,3.3,5
Baltika #0 Non-Alcoholic,Low Alcohol Beer,Baltika Breweries,14,16,22,10,0,13,19,1,32,2.5,2.642857,2.285714,1.857143,7
Gerstel Non Alcoholic,Low Alcohol Beer,Privatbrauerei Eichbaum GmbH & Co. KG,7,33,40,11,4,3,43,1,64,2.875,3.5,3,2.958333,12
ThomasBrau,Low Alcohol Beer,Paulaner Brauerei GmbH & Co. KG,31,24,42,7,3,11,30,0,62,2.15625,2.96875,2.3125,2.5,16
Schneider Weisse Tap 3 Mein Alkoholfreies,Low Alcohol Beer,Weisses Bräuhaus G. Schneider & Sohn GmbH,10,4,13,7,0,13,5,6,27,2.6,3.4,2.5,2.4,5
Labatt Blue Non-Alcoholic,Low Alcohol Beer,Labatt Brewing Company Ltd.,18,12,32,6,0,23,17,0,24,3.166667,3.5,3.833333,3.333333,3
Original Alkoholfrei,Low Alcohol Beer,Bayerische Staatsbrauerei Weihenstephan,13,18,19,9,6,6,42,4,55,3.5,4,2.5,3,1
Haake Beck NA,Low Alcohol Beer,Brauerei Beck & Co.,10,25,24,13,1,11,31,3,33,2.590909,3,2.863636,3.022727,22
Krombacher Alkoholfrie,Low Alcohol Beer,Krombacher Brauerei,16,21,24,8,3,7,30,3,29,3.25,4,4,4.25,2
Einbecker Brauherren Non-Alcoholic,Low Alcohol Beer,Einbecker Brauhaus AG,12,30,8,8,3,6,51,7,39,2.5,3.333333,2.333333,2.333333,3
Pabst Blue Ribbon Non-Alcoholic,Low Alcohol Beer,Pabst Brewing Company,16,12,13,5,0,5,18,0,15,2.583333,2.583333,2.666667,2.958333,12
Molson Exel,Low Alcohol Beer,Molson Coors Canada,5,9,20,4,0,1,11,0,18,1.888889,3.055556,2.111111,2.333333,9
Alkoholfrei,Low Alcohol Beer,Bitburger Brauerei,13,25,10,2,3,0,55,5,37,2.1875,2.875,2.1875,2.3125,8
Malta India,Low Alcohol Beer,"Cerveceria Vegana, S.A.",13,19,47,4,0,3,8,2,56,2.75,2.964286,2.357143,2.178571,14
Fentimans Full Bodied Shandy,Low Alcohol Beer,Fentimans Ltd.,7,8,14,25,0,31,11,4,11,2.333333,3.5,2.333333,2.5,3
Weisse Alkoholfrei,Low Alcohol Beer,Brauerei Gebrüder Maisel GmbH & Co.,7,3,12,3,0,7,4,2,15,2.5,4,2,2,1
Jupiler NA,Low Alcohol Beer,Brasserie Piedboeuf,3,4,7,1,0,0,5,2,7,2,2.625,1.625,1.875,4
Genesee NA,Low Alcohol Beer,Genesee Brewing Co. / Dundee Brewing Co.,10,3,13,3,0,1,3,3,20,1.9,2.15,1.9,1.8,10
Mild Winter,Mild Ale - English Dark,Goose Island Beer Co.,17,35,99,21,0,33,41,19,163,3.652249,3.920415,3.846021,3.958478,289
Commercial Suicide,Mild Ale - English Dark,Jester King Craft Brewery,14,22,38,73,2,28,22,9,74,3.8125,3.5375,3.7375,3.9,40
