Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
Samuel Adams Black LagerBoston Beer Company (Samuel Adams),Lager - Schwarzbier,Boston Beer Company (Samuel Adams),3,45,38,3,0,5,18,4,94,3.632195,3.890228,3.850736,"alrighty. Sell it cheap, that could work.",1494
Augustijn Donker Brune,Dubbel,Brouwerij Van Steenberge N.V.,27,24,149,45,0,87,31,42,109,3.631579,3.736842,3.789474,"alrighty. Sell it cheap, that could work.",19
Das Schwarze,Lager - Schwarzbier,Dinkelacker-Schwabenbraeu AG,2,45,68,8,0,11,36,5,134,3.631579,3.868421,3.710526,"alrighty. Sell it cheap, that could work.",19
Kulmbacher Edelherb Premium Pils,Pilsner - German,Kulmbacher Brauerei AG,8,49,24,10,10,11,99,12,88,3.631579,3.763158,3.875,"alrighty. Sell it cheap, that could work.",76
Grimbergen Blonde,Blonde Ale - Belgian,Brouwerij Alken-Maes,16,19,63,57,2,45,22,25,45,3.630584,3.843643,3.726804,"alrighty. Sell it cheap, that could work.",291
Arkell Best Bitter,Bitter - English,Wellington County Brewery,8,79,60,31,4,29,105,4,117,3.630435,3.710145,3.789855,savvy mate! even sober people will love it.,69
Jenlain Bière De Noël,Farmhouse Ale - Bière de Garde,Brasserie Duyck,12,22,86,42,0,54,34,31,64,3.628788,3.787879,3.537879,"alrighty. Sell it cheap, that could work.",66
Ur-Bock Dunkel,Bock - Traditional,Einbecker Brauhaus AG,18,40,55,14,0,18,41,5,88,3.627219,3.816568,3.757396,"alrighty. Sell it cheap, that could work.",169
Primátor Maibock,Bock - Maibock,Pivovar Náchod a.s.,29,62,62,22,2,24,82,12,78,3.626761,3.908451,3.690141,"alrighty. Sell it cheap, that could work.",71
Dorothy Goodbody's Wholesome Stout,Stout - English,Wye Valley Brewery,8,90,53,14,2,9,38,15,127,3.626263,4.055556,3.646465,"alrighty. Sell it cheap, that could work.",99
Rugged Trail Nut Brown Ale,Brown Ale - English,Tröegs Brewing Company,3,54,59,16,0,15,52,8,148,3.626096,3.765351,3.708333,"alrighty. Sell it cheap, that could work.",456
Joe's Premium American Pilsner,Lager - American,Avery Brewing Company,6,41,28,26,12,33,89,10,59,3.625786,3.767296,3.789308,"alrighty. Sell it cheap, that could work.",159
Cocoa Loco,Stout - American,Arcadia Brewing Company,27,71,111,23,0,33,26,14,169,3.625506,3.836032,3.546559,"alrighty. Sell it cheap, that could work.",247
Sleigh'r Dark Doüble Alt Ale,Altbier,Ninkasi Brewing Company,26,44,45,9,1,11,51,20,95,3.625,3.973958,3.765625,"alrighty. Sell it cheap, that could work.",96
Secret Spot Alt Ale,Altbier,Evolution Craft Brewing Company,16,69,67,29,0,23,87,18,103,3.625,3.625,4,savvy mate! even sober people will love it.,4
Celestial Blonde Ale,Blonde Ale - Belgian,Old Forge Brewing Company,13,17,39,27,0,35,25,16,29,3.625,3.75,3.75,"alrighty. Sell it cheap, that could work.",4
Raspberry Eisbock,Bock - Eisbock,Kuhnhenn Brewing Company,30,13,168,36,0,99,9,6,90,3.625,4,4.5,savvy mate! even sober people will love it.,4
Battlefield Bock,Bock - Traditional,Red Oak Brewery,7,44,59,5,0,4,26,8,84,3.625,3.916667,3.791667,"alrighty. Sell it cheap, that could work.",12
Fresh Squeezed IPA,IPA - American,Deschutes Brewery,4,62,46,54,1,67,85,3,41,3.625,3.875,3.625,"alrighty. Sell it cheap, that could work.",4
Andechser Spezial Hell,Lager - Helles,Klosterbrauerei Andechs,6,41,24,14,6,11,75,12,97,3.625,3.791667,3.864583,savvy mate! even sober people will love it.,48
Schadenfreude,Lager - Munich Dunkel,Surly Brewing Company,4,43,65,8,0,11,38,12,144,3.625,3.9375,3.96875,savvy mate! even sober people will love it.,32
Dynamo Copper Lager,Lager - Vienna,Metropolitan Brewing,8,40,57,11,4,15,55,6,112,3.625,3.808333,3.75,"alrighty. Sell it cheap, that could work.",60
Spontanframboos,Lambic - Fruit,Mikkeller ApS,14,7,104,138,4,96,10,10,20,3.625,4.25,3.875,"alrighty. Sell it cheap, that could work.",4
Divina,Lambic - Traditional,Panil,2,3,39,92,1,58,5,9,13,3.625,3.625,3.75,"alrighty. Sell it cheap, that could work.",4
Ale Of Fergus,Mild Ale - English Dark,Devils Backbone Brewing Company,1,14,18,5,0,4,15,7,38,3.625,3.75,4,savvy mate! even sober people will love it.,4
Zwet.Be,Porter - English,Brouwerij Drie Fonteinen,12,23,35,70,0,33,6,9,67,3.625,4.05,3.6625,"alrighty. Sell it cheap, that could work.",40
Barbarossa,Rye Beer - Roggenbier,Brasserie Dieu Du Ciel,0,0,13,4,0,5,1,4,17,3.625,3.625,3.5,"alrighty. Sell it cheap, that could work.",4
Laughing Lab Scottish-Style Ale,Scottish Ale,Bristol Brewing Company,20,27,103,28,0,25,29,11,137,3.625,3.678571,3.654762,"alrighty. Sell it cheap, that could work.",84
Warlock,Stout - American Imperial,Southern Tier Brewing Company,13,20,37,1,2,68,9,52,76,3.625,4.125,4,savvy mate! even sober people will love it.,4
Black Magic Stout,Stout - Irish Dry,Empire Brewing Company,7,76,52,10,1,16,44,12,114,3.625,4.375,3.625,"alrighty. Sell it cheap, that could work.",12
Extra Strong Vintage Ale,Strong Ale - English,Coopers Brewery Limited,31,37,83,43,1,53,40,9,80,3.625,3.544922,3.689453,"alrighty. Sell it cheap, that could work.",256
Cornstalker Dark Wheat,Wheat Beer - American Dark,Thunderhead Brewing Company,6,32,33,6,0,8,7,7,118,3.625,3.916667,3.833333,"alrighty. Sell it cheap, that could work.",12
Brown Ale,Brown Ale - American,Brooklyn Brewery,4,43,60,6,0,2,33,1,109,3.623991,3.817762,3.705882,"alrighty. Sell it cheap, that could work.",867
Scottish Ale,Scottish Ale,Belhaven Brewery Company Ltd.,13,26,43,9,0,7,26,19,110,3.623656,4.013142,3.77718,"alrighty. Sell it cheap, that could work.",837
Big Dick's Olde Ale,Old Ale,Arcadia Brewing Company,55,41,127,42,1,59,51,13,109,3.622222,3.781481,3.52963,"alrighty. Sell it cheap, that could work.",135
Imperial Cherry Gose,Sour - Gose,Southern Tier Brewing Company,25,6,53,148,29,125,21,1,57,3.622112,3.651815,3.50495,"alrighty. Sell it cheap, that could work.",303
Whale's Tale Pale Ale,Pale Ale - English,Cisco Brewers Inc.,2,39,29,26,0,27,50,7,54,3.620339,3.794915,3.764407,"alrighty. Sell it cheap, that could work.",295
Porter,Porter - American,Southern Tier Brewing Company,10,60,50,12,0,6,37,4,109,3.619835,3.749311,3.684573,"alrighty. Sell it cheap, that could work.",363
Gruffmeister 8,Bock - Maibock,Foothills Brewing Company,38,28,54,25,1,23,42,3,89,3.619048,3.690476,3.761905,"alrighty. Sell it cheap, that could work.",21
König Ludwig Dunkel,Lager - Munich Dunkel,Kaltenberg International / König Ludwig International GmbH & Co.KG,1,30,64,10,0,14,20,5,89,3.618421,3.881579,3.855263,"alrighty. Sell it cheap, that could work.",38
Madtown Nutbrown,Brown Ale - American,Ale Asylum,3,24,61,9,0,8,31,1,121,3.617188,3.765625,3.8125,"alrighty. Sell it cheap, that could work.",64
Twisted Kilt Scotch Ale,Scottish Ale,Thirsty Dog Brewing Company,18,23,85,37,1,32,31,11,122,3.617021,3.638298,3.702128,"alrighty. Sell it cheap, that could work.",47
Killer Penguin Barleywine,Barleywine American,Boulder Beer / Wilderness Pub,33,29,70,28,0,41,35,4,67,3.616883,3.852814,3.521645,"alrighty. Sell it cheap, that could work.",231
Zeitgeist,Lager - Schwarzbier,BrewDog,9,70,67,20,1,21,46,14,123,3.616667,3.708333,3.633333,"alrighty. Sell it cheap, that could work.",60
Theobroma,Chile Beer,Dogfish Head Brewery,21,35,74,31,0,27,9,59,84,3.616114,3.651659,3.796998,"alrighty. Sell it cheap, that could work.",633
Brakspear Bitter,Bitter - English,W.H. Brakspear & Sons plc,5,73,34,19,0,17,85,11,74,3.616071,3.758929,3.642857,"alrighty. Sell it cheap, that could work.",56
Riverwest Stein Beer,Lager - American Amber / Red,"Lakefront Brewery, Inc.",5,39,44,10,1,13,58,6,82,3.615385,3.854701,3.83547,"alrighty. Sell it cheap, that could work.",234
Hot Rod Red,Red Ale - Irish,Aviator Brewing Company,7,62,54,9,0,17,84,7,122,3.615385,3.884615,3.884615,"alrighty. Sell it cheap, that could work.",13
Blue Fin Stout,Stout - Irish Dry,Shipyard Brewing Co.,8,98,56,13,0,11,57,6,134,3.615044,3.929204,3.579646,"alrighty. Sell it cheap, that could work.",226
Moose Drool Brown Ale,Brown Ale - American,Big Sky Brewing Company,4,49,57,5,0,7,36,10,101,3.614721,3.80305,3.70557,"alrighty. Sell it cheap, that could work.",754
XB Bluebird Bitter,Bitter - English,Coniston Brewing Co. Ltd,2,64,55,73,0,66,82,6,69,3.614583,3.71875,3.447917,"alrighty. Sell it cheap, that could work.",48
Spring Bock,Bock - Traditional,Saint Arnold Brewing Company,35,31,42,7,1,10,43,6,93,3.614504,3.671756,3.721374,"alrighty. Sell it cheap, that could work.",131
Festivale,Altbier,Beau's All Natural Brewing Company,9,72,77,20,0,20,104,10,141,3.613636,3.886364,3.636364,"alrighty. Sell it cheap, that could work.",22
Kapuziner Schwarz-Weizen,Wheat Beer - Dunkelweizen,Kulmbacher Brauerei AG,14,27,70,29,0,48,13,23,117,3.613636,4.041667,3.659091,"alrighty. Sell it cheap, that could work.",132
Blue,Fruit and Field Beer,SweetWater Brewing Company,2,9,84,21,0,64,11,0,43,3.613537,3.187773,3.30131,"alrighty. Sell it cheap, that could work.",229
Oyster Stout,Stout - Irish Dry,The Porterhouse Brewing Company,14,51,68,6,14,12,39,10,107,3.613095,3.803571,3.666667,"alrighty. Sell it cheap, that could work.",168
Michelob Dunkel Weisse,Wheat Beer - Dunkelweizen,Anheuser-Busch,10,12,45,24,1,46,13,32,62,3.612245,3.593878,3.571429,"alrighty. Sell it cheap, that could work.",245
Bad Elf Winter's Ale,IPA - English,Ridgeway Brewing,12,64,43,40,1,46,114,25,70,3.611842,3.660088,3.664474,"alrighty. Sell it cheap, that could work.",228
Frankenheim Alt,Altbier,Privatbrauerei Frankenheim,5,39,43,13,1,6,45,8,97,3.611111,3.948413,3.72619,"alrighty. Sell it cheap, that could work.",126
Biscotti,Brown Ale - Belgian Dark,Lift Bridge Brewery,24,12,53,30,0,51,15,80,76,3.611111,3.666667,3.166667,"alrighty. Sell it cheap, that could work.",9
Patty's Chile Beer,Chile Beer,Wynkoop Brewing Company,24,9,16,5,1,5,9,136,30,3.611111,3.555556,3.472222,"alrighty. Sell it cheap, that could work.",18
Rendezvous,Farmhouse Ale - Bière de Garde,"Lakefront Brewery, Inc.",30,35,93,59,0,66,53,24,74,3.611111,3.819444,3.75,"alrighty. Sell it cheap, that could work.",36
Loose Caboose Lager,Lager - European / Dortmunder Export,Depot Street Brewing,1,26,19,15,0,14,31,11,27,3.611111,3.666667,3.722222,"alrighty. Sell it cheap, that could work.",9
Old Growth,Sour - Flanders Oud Bruin,Trinity Brewing Company,15,11,50,230,0,72,4,8,28,3.611111,3.711111,3.533333,"alrighty. Sell it cheap, that could work.",45
Dark 'n Curvy,Wheat Beer - Dunkelweizen,Piece Brewery & Pizzeria,13,9,36,22,0,38,13,41,64,3.611111,3.638889,4.055556,savvy mate! even sober people will love it.,18
Endless River,Kölsch,Mother Earth Brewing,5,18,35,37,4,33,41,4,56,3.610169,3.79661,3.771186,"alrighty. Sell it cheap, that could work.",59
Morimoto Black Obi Soba Ale,IPA - Black / Cascadian Dark Ale,Rogue Ales,10,53,47,17,1,16,38,17,112,3.609914,3.920259,3.704741,"alrighty. Sell it cheap, that could work.",232
Bacchus,Sour - Flanders Oud Bruin,Brouwerij Van Honsebrouck N.V.,7,5,97,107,0,85,17,4,46,3.609848,3.772727,3.564394,"alrighty. Sell it cheap, that could work.",132
Bombshell Blonde,Blonde Ale - American,Southern Star Brewing Company,10,28,27,26,5,30,41,6,67,3.609827,3.852601,3.745665,"alrighty. Sell it cheap, that could work.",173
Bornem Triple,Tripel,Brouwerij Van Steenberge N.V.,18,19,58,52,0,68,24,23,27,3.609499,3.875989,3.568602,"alrighty. Sell it cheap, that could work.",379
Pyramid Apricot Ale,Fruit and Field Beer,"Pyramid Breweries, Inc.",8,9,96,50,0,100,16,3,47,3.609195,3.421839,3.447126,"alrighty. Sell it cheap, that could work.",435
Doggie Style,Pale Ale - American,Flying Dog Brewery,6,80,39,45,1,53,90,10,79,3.609129,3.744491,3.636411,"alrighty. Sell it cheap, that could work.",953
Guinness Extra Stout (Original),Stout - Irish Dry,Guinness Ltd.,12,59,50,15,0,9,34,4,96,3.608927,4.108518,3.749386,"alrighty. Sell it cheap, that could work.",1221
The Gift (WinterBock Lager),Bock - Maibock,Starr Hill Brewery,16,16,65,20,0,20,17,9,62,3.607843,3.647059,3.764706,"alrighty. Sell it cheap, that could work.",51
Grey Lady,Wheat Beer - Witbier,Cisco Brewers Inc.,7,9,16,26,3,31,30,30,21,3.607843,3.465686,3.495098,"alrighty. Sell it cheap, that could work.",102
Sünner Kölsch,Kölsch,Gebr. Sünner GmbH & Co. KG,12,34,33,30,3,39,71,4,69,3.607759,3.702586,3.732759,savvy mate! even sober people will love it.,116
Heineken Tarwebok,Bock - Weizenbock,Heineken Nederland B.V.,24,24,83,10,1,26,18,12,80,3.607143,3.642857,3.785714,"alrighty. Sell it cheap, that could work.",14
Saranac Pumpkin Ale,Pumpkin Beer,Matt Brewing Company,1,8,26,8,0,74,8,59,42,3.606061,3.570248,3.493113,"alrighty. Sell it cheap, that could work.",363
Caledonian 80/-,Scottish Ale,The Caledonian Brewing Company,15,41,70,19,0,18,44,21,112,3.606061,3.80303,3.732323,"alrighty. Sell it cheap, that could work.",99
Juniper Pale Ale,Herb and Spice Beer,Rogue Ales,11,53,44,37,4,58,80,13,55,3.605634,3.739437,3.707355,"alrighty. Sell it cheap, that could work.",639
Steenbrugge Blond,Blonde Ale - Belgian,Brouwerij Palm NV,21,28,81,64,0,66,49,35,66,3.605263,3.710526,3.578947,"alrighty. Sell it cheap, that could work.",19
Danny's Irish Style Red Ale,Red Ale - Irish,Moylan's Brewery,13,26,93,40,0,43,30,1,110,3.605042,3.621849,3.617647,"alrighty. Sell it cheap, that could work.",119
Bell Ringer,Strong Ale - American,RJ Rockers Brewing Company,27,52,61,28,1,31,59,0,65,3.604895,3.800699,3.762238,"alrighty. Sell it cheap, that could work.",143
Koko Brown,Brown Ale - American,Kona Brewing Co.,7,25,43,4,0,61,23,3,80,3.604839,3.620968,3.701613,"alrighty. Sell it cheap, that could work.",62
Billy's Chilies Beer (Timberline Series),Chile Beer,Twisted Pine Brewing Company,37,11,23,15,0,14,9,184,22,3.604651,3.325581,3.383721,"alrighty. Sell it cheap, that could work.",43
East India Pale Ale,IPA - English,Brooklyn Brewery,10,73,28,35,2,36,92,8,53,3.604503,3.688799,3.643764,"alrighty. Sell it cheap, that could work.",866
Irish Style Stout,Stout - Irish Dry,Sprecher Brewing Company,7,51,54,16,0,17,21,10,96,3.604478,3.738806,3.791045,"alrighty. Sell it cheap, that could work.",67
Augustijn Blond,Blonde Ale - Belgian,Brouwerij Van Steenberge N.V.,28,20,71,40,3,64,28,29,42,3.604167,4.03125,3.53125,"alrighty. Sell it cheap, that could work.",48
Belgian Blonde,Blonde Ale - Belgian,BottleTree Beer Co.,10,30,54,50,3,59,45,22,62,3.604167,3.6875,3.5,"alrighty. Sell it cheap, that could work.",24
Belgian Freeze Belgian Style Winter Ale,Brown Ale - Belgian Dark,River Horse Brewing Co.,31,18,82,36,1,52,20,16,38,3.603896,3.685065,3.522727,"alrighty. Sell it cheap, that could work.",154
Winter Warmer,Winter Warmer,Rahr & Sons Brewing Company,31,46,67,11,0,24,24,28,100,3.603896,3.727273,3.766234,"alrighty. Sell it cheap, that could work.",77
Irish Red Ale,Red Ale - Irish,Thomas Hooker Brewing Company,3,30,70,22,1,17,49,4,107,3.602804,3.920561,3.696262,"alrighty. Sell it cheap, that could work.",107
Baltika #8 Wheat,Wheat Beer - Hefeweizen,Baltika Breweries,9,12,23,37,0,62,25,30,52,3.601896,3.699052,3.606635,"alrighty. Sell it cheap, that could work.",211
Dark Starr Stout,Stout - Irish Dry,Starr Hill Brewery,16,68,45,2,1,6,17,6,125,3.601156,3.898844,3.523121,"alrighty. Sell it cheap, that could work.",173
Barrel Aged Brrrbon (Brothers' Reserve Series),Winter Warmer,Widmer Brothers Brewing Company,118,36,73,12,0,27,47,45,140,3.600629,3.738994,3.522013,"alrighty. Sell it cheap, that could work.",159
Braggot,Braggot,Crabtree Brewing Company,9,29,56,3,0,7,16,5,56,3.6,4.1,3.85,"alrighty. Sell it cheap, that could work.",10
Steamhead,California Common / Steam Beer,Aviator Brewing Company,6,24,26,15,1,9,34,1,43,3.6,3.4,3.5,"alrighty. Sell it cheap, that could work.",5
Sigda's Green Chili,Chile Beer,Coopersmith's Pub & Brewing,10,2,8,4,1,4,6,76,7,3.6,3.3,3.3,terrible brew dude. Try again.,15
Kelso Nut Brown Lager,Lager - European Dark,Greenpoint Beerworks / Kelso of Brooklyn,5,34,61,17,0,9,33,11,133,3.6,3.75,3.875,savvy mate! even sober people will love it.,20
Faro,Lambic - Faro,Brouwerij Timmermans-John Martin N.V.,2,2,89,79,1,54,7,5,26,3.6,3.9,3.8,"alrighty. Sell it cheap, that could work.",5
Roggenbier,Rye Beer - Roggenbier,Real Ale Brewing Company,6,7,30,37,0,41,15,24,48,3.6,3.9,3.733333,"alrighty. Sell it cheap, that could work.",15
Trinity IPA,IPA - English,Trinity Brewhouse,8,106,42,44,4,51,172,8,82,3.598765,3.839506,3.604938,"alrighty. Sell it cheap, that could work.",81
Never Summer Ale,Winter Warmer,Boulder Beer / Wilderness Pub,35,64,65,18,5,22,81,38,101,3.597598,3.812312,3.635135,"alrighty. Sell it cheap, that could work.",333
India AleSamuel Smith Old Brewery (Tadcaster),IPA - English,Samuel Smith Old Brewery (Tadcaster),6,53,42,28,1,33,86,12,53,3.596692,3.903308,3.73855,"alrighty. Sell it cheap, that could work.",786
Oktoberfest,Lager - Märzen / Oktoberfest,Sly Fox Brewing Company,1,36,53,16,0,19,50,6,102,3.596154,3.826923,3.884615,savvy mate! even sober people will love it.,52
Hopus,IPA - Belgian,Brasserie Lefèbvre SA,20,39,38,38,0,39,56,21,39,3.595455,3.981818,3.672727,"alrighty. Sell it cheap, that could work.",110
Denver Pale Ale,Pale Ale - English,Great Divide Brewing Company,2,62,37,56,2,61,91,4,66,3.595104,3.815443,3.696798,"alrighty. Sell it cheap, that could work.",531
Leffe De Noël,Brown Ale - Belgian Dark,Abbaye de Leffe S.A.,23,18,66,28,0,29,14,45,52,3.59375,3.9375,3.15625,"alrighty. Sell it cheap, that could work.",16
Kvass,Kvass,Beaver Brewing Company,12,11,35,44,0,43,17,4,42,3.59375,3.875,3.6875,"alrighty. Sell it cheap, that could work.",16
ZÔN,Wheat Beer - Witbier,Boulevard Brewing Co.,5,25,32,69,0,97,40,27,44,3.59375,3.507212,3.579327,"alrighty. Sell it cheap, that could work.",208
IPA,IPA - English,Arcadia Brewing Company,13,92,45,73,1,90,137,9,90,3.592988,3.753049,3.560976,"alrighty. Sell it cheap, that could work.",328
Butthead Doppelbock,Bock - Doppelbock,Tommyknocker Brewery,47,26,115,51,2,52,30,5,119,3.592896,3.612022,3.657104,"alrighty. Sell it cheap, that could work.",366
Belle Vue Kriek,Lambic - Fruit,Brasserie Belle-Vue,3,5,71,44,0,62,7,0,3,3.592742,3.891129,3.46371,"alrighty. Sell it cheap, that could work.",124
Bad Penny,Brown Ale - English,Big Boss Brewing,9,24,48,12,0,11,21,2,103,3.592593,3.611111,3.679012,"alrighty. Sell it cheap, that could work.",81
Barktoberfest,Lager - Märzen / Oktoberfest,Thirsty Dog Brewing Company,22,43,82,11,1,14,66,4,137,3.592593,3.657407,3.648148,"alrighty. Sell it cheap, that could work.",54
Boréale Noire,Stout - English,Brasseurs Du Nord Inc.,11,51,49,12,1,7,17,15,93,3.592593,3.777778,3.685185,"alrighty. Sell it cheap, that could work.",27
Lug Tread Lagered Ale,Kölsch,Beau's All Natural Brewing Company,2,21,25,19,4,19,37,0,56,3.591667,3.675,3.733333,"alrighty. Sell it cheap, that could work.",60
Reissdorf Kölsch,Kölsch,Brauerei Heinrich Reissdorf,4,32,22,9,8,7,58,12,87,3.59144,3.787938,3.848249,savvy mate! even sober people will love it.,514
O'Reilly's Irish Stout,Stout - Irish Dry,Sly Fox Brewing Company,2,56,30,2,0,0,31,7,63,3.591398,4.252688,3.758065,"alrighty. Sell it cheap, that could work.",93
Baltika #6 Porter,Porter - Baltic,Baltika Breweries,24,30,96,30,0,45,10,7,88,3.591075,3.906193,3.651184,"alrighty. Sell it cheap, that could work.",549
Labrador Lager,Lager - European / Dortmunder Export,Thirsty Dog Brewing Company,11,38,64,20,6,24,73,6,107,3.590909,3.795455,3.761364,"alrighty. Sell it cheap, that could work.",44
Gorch Fock,Lager - Helles,Three Floyds Brewing Co. & Brewpub,10,43,51,27,2,26,63,9,79,3.590323,3.625806,3.764516,"alrighty. Sell it cheap, that could work.",155
Oktoberfest,Lager - Märzen / Oktoberfest,Capital Brewery,5,35,67,18,4,23,44,17,123,3.590164,3.72541,3.618852,"alrighty. Sell it cheap, that could work.",122
Kiwanda Cream Ale,Cream Ale,Pelican Pub & Brewery,6,26,32,22,1,15,40,5,65,3.589744,3.820513,3.807692,savvy mate! even sober people will love it.,39
Penn Gold,Lager - Helles,Pennsylvania Brewing Company,9,49,43,26,3,26,74,9,80,3.589744,3.696581,3.803419,savvy mate! even sober people will love it.,117
Brekle's Brown,Brown Ale - American,Anchor Brewing Company,7,61,60,29,0,42,64,0,82,3.588889,3.966667,3.627778,"alrighty. Sell it cheap, that could work.",90
